appid,reviewId,charLen,isPositive,tokens_in_review,zero_hit,pairIndex,type,Flow_count,Utility_count,Nostalgia_count,Flow_prop,Utility_prop,Nostalgia_prop,Flow_per_100,Utility_per_100,Nostalgia_per_100,Flow_share,Utility_share,Nostalgia_share,None_share
1273440,202784278,6,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,202284939,63,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,199463998,818,1,143,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,198417086,16,1,2,False,5,top,0,1,0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.5,0.0,0.5
1273440,198291037,43,1,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,196663757,61,1,13,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,196543015,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,195696246,189,1,33,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,118632798,114,1,21,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157920905,47,1,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,195271461,12,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,194018701,92,0,14,False,5,top,0,1,0,0.0,1.0,0.0,0.0,7.142857142857142,0.0,0.0,0.07142857142857142,0.0,0.9285714285714286
1273440,151595207,333,0,61,False,5,top,0,1,0,0.0,1.0,0.0,0.0,1.639344262295082,0.0,0.0,0.01639344262295082,0.0,0.9836065573770492
1273440,193680560,5,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,188063734,37,1,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,193439978,35,1,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,193422189,187,1,33,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,193070664,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,192317162,47,0,9,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,192090942,86,1,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,191831635,35,1,5,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,191330048,8,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,189986943,2,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,189749330,235,0,38,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,188514970,104,1,19,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,127649338,880,0,159,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,188266212,12,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,187954583,67,1,10,False,5,top,1,0,0,1.0,0.0,0.0,10.0,0.0,0.0,0.1,0.0,0.0,0.9
1273440,186642594,797,1,143,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,0.6993006993006993,0.0,0.0,0.006993006993006993,0.993006993006993
1273440,187625160,460,1,79,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,186489658,205,1,36,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,186051661,17,0,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,118332994,76,0,15,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,185818713,25,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,129919198,28,0,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,116470905,5,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,182940283,115,1,23,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,182726600,158,1,33,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,121100749,65,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,181084781,20,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,179677202,3,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,179584417,12,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,178836463,177,1,36,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,178770998,473,1,84,False,5,top,1,0,0,1.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.011904761904761904,0.0,0.0,0.9880952380952381
1273440,177339970,22,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,177272490,605,1,103,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,176888799,6,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,176670635,14,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,175999026,715,1,128,False,5,top,1,0,1,0.5,0.0,0.5,0.78125,0.0,0.78125,0.0078125,0.0,0.0078125,0.984375
1273440,175352489,64,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,174772886,48,1,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,174517376,74,1,15,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,174168236,1881,0,346,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,0.2890173410404624,0.0,0.0,0.002890173410404624,0.9971098265895953
1273440,174058088,2,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,173899252,4140,0,577,False,5,top,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.17331022530329288,0.34662045060658575,0.0,0.0017331022530329288,0.0034662045060658577,0.0,0.9948006932409013
1273440,116115697,190,0,36,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,173480331,123,1,21,False,5,top,0,1,0,0.0,1.0,0.0,0.0,4.761904761904762,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523
1273440,155134281,11,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,172316508,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,172137593,6,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,172081816,3,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,171647541,12,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,171286760,67,1,13,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,120303026,669,0,121,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,170710442,14,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,170692900,18,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,170650354,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,170544797,5,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,167177527,254,1,49,False,5,top,1,1,0,0.5,0.5,0.0,2.0408163265306123,2.0408163265306123,0.0,0.02040816326530612,0.02040816326530612,0.0,0.9591836734693877
1273440,169852535,7,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,169819713,78,0,14,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,169592603,45,1,7,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,169576116,37,0,8,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,169295026,59,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,141449441,117,0,20,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,169119952,33,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,168947878,569,1,100,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,168764921,1930,1,338,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,167813615,9,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,167801357,92,1,17,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,5.88235294117647,0.0,0.0,0.058823529411764705,0.9411764705882353
1273440,166953246,39,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,166626066,59,1,9,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,166391440,721,0,126,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,166042036,69,1,13,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,166015787,16,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,166000431,28,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165991638,93,0,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,148417535,776,1,133,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165639236,223,1,43,False,5,top,1,0,0,1.0,0.0,0.0,2.3255813953488373,0.0,0.0,0.023255813953488372,0.0,0.0,0.9767441860465116
1273440,165528608,91,1,18,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165517952,139,1,25,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,158686015,992,0,180,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.005555555555555556,0.9944444444444445
1273440,165232474,314,1,53,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165045949,354,0,63,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165154609,13,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165090369,21,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,165077478,453,0,84,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.011904761904761904,0.9880952380952381
1273440,165025665,137,1,25,False,5,top,0,1,0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.04,0.0,0.96
1273440,163798962,202,0,33,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162759199,95,0,15,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163552258,772,0,142,False,5,top,0,0,3,0.0,0.0,1.0,0.0,0.0,2.112676056338028,0.0,0.0,0.02112676056338028,0.9788732394366197
1273440,163527360,49,1,11,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163456346,19,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163413993,19,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151388449,482,1,84,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163315725,37,1,7,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163229359,375,0,69,False,5,top,0,1,0,0.0,1.0,0.0,0.0,1.4492753623188406,0.0,0.0,0.014492753623188406,0.0,0.9855072463768116
1273440,129309851,961,1,168,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,163079338,29,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162934918,1614,0,293,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162919351,301,1,61,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162898690,29,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162812826,26,1,5,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162786792,433,0,80,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,162632336,60,1,11,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146242655,724,1,120,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,148554912,58,1,10,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,161709179,24,0,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,161569482,218,1,41,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,161066418,3340,1,565,False,5,top,6,6,1,0.46153846153846156,0.46153846153846156,0.07692307692307693,1.0619469026548671,1.0619469026548671,0.17699115044247787,0.010619469026548672,0.010619469026548672,0.0017699115044247787,0.9769911504424779
1273440,161016461,58,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149428952,249,1,49,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160824390,88,0,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155787728,333,1,61,False,5,top,0,1,0,0.0,1.0,0.0,0.0,1.639344262295082,0.0,0.0,0.01639344262295082,0.0,0.9836065573770492
1273440,160706634,778,1,143,False,5,top,0,1,0,0.0,1.0,0.0,0.0,0.6993006993006993,0.0,0.0,0.006993006993006993,0.0,0.993006993006993
1273440,160682344,9,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160613668,441,1,82,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,1.2195121951219512,0.0,0.0,0.012195121951219513,0.9878048780487805
1273440,160552924,35,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160468970,14,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160281205,44,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160222931,165,1,36,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,160025079,437,0,77,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,159724728,29,0,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,159639549,2107,0,391,False,5,top,0,1,1,0.0,0.5,0.5,0.0,0.2557544757033248,0.2557544757033248,0.0,0.0025575447570332483,0.0025575447570332483,0.9948849104859335
1273440,159444244,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,158891224,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149643301,439,0,80,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,158125825,426,1,66,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157913167,36,1,7,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157848336,24,1,5,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157580483,77,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157576870,11,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157493473,66,1,10,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.1,0.9
1273440,157249051,341,0,67,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,157217231,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,156837216,189,0,37,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,156807565,98,1,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,156328518,146,1,27,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,156170952,167,1,29,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,156065902,1,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,153772015,26,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155570139,69,1,12,False,5,top,0,0,1,0.0,0.0,1.0,0.0,0.0,8.333333333333332,0.0,0.0,0.08333333333333333,0.9166666666666666
1273440,155420647,15,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155330151,31,1,6,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155256297,7,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155251220,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155199831,113,1,17,False,5,top,0,1,0,0.0,1.0,0.0,0.0,5.88235294117647,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353
1273440,155186353,7,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,155058423,98,1,18,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154778005,16,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154763073,154,0,29,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154759743,45,1,8,False,5,top,0,1,0,0.0,1.0,0.0,0.0,12.5,0.0,0.0,0.125,0.0,0.875
1273440,154480726,23,1,5,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154459559,160,1,33,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,153450270,74,0,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154319256,673,1,118,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,154044099,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,153644660,4,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,153444074,1645,0,289,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152967924,671,0,119,False,5,top,0,1,0,0.0,1.0,0.0,0.0,0.8403361344537815,0.0,0.0,0.008403361344537815,0.0,0.9915966386554622
1273440,141672011,11,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152412450,73,1,11,False,5,top,0,1,0,0.0,1.0,0.0,0.0,9.090909090909092,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091
1273440,150131239,68,1,13,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152377928,11,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,120183950,87,1,16,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152256048,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152253090,5,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152193281,9,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152188413,360,1,52,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152134606,26,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,152122196,59,0,10,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151840311,22,1,4,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151709260,3,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151571060,84,1,15,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151533431,60,1,10,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151495991,9,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151468745,41,1,9,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151461898,153,0,25,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,125973908,12,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151402077,98,1,18,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151387740,2,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151318929,2,1,0,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151297289,313,0,56,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,151033698,9,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150878724,10,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150782404,65,1,11,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150692360,305,1,55,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150608255,7,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,136571171,69,1,14,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150031091,206,1,37,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,150015861,15,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149889037,9,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149845384,58,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149594092,1396,1,253,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149260201,203,0,37,False,5,top,0,1,0,0.0,1.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.02702702702702703,0.0,0.972972972972973
1273440,149236252,63,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149231315,6,1,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,149001409,47,1,9,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,148711125,308,1,58,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,123133409,0,1,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,148310699,527,1,97,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,148095100,207,1,39,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,147792473,9,0,2,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,147783692,842,1,152,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,147783505,16,1,3,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146234130,304,0,48,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,117793457,3,0,1,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,122017305,547,0,98,False,5,top,0,1,0,0.0,1.0,0.0,0.0,1.0204081632653061,0.0,0.0,0.01020408163265306,0.0,0.9897959183673469
1273440,146990066,2698,1,470,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146985792,145,1,23,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146886386,90,1,15,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146803491,462,0,77,False,5,top,0,2,0,0.0,1.0,0.0,0.0,2.5974025974025974,0.0,0.0,0.025974025974025976,0.0,0.974025974025974
1273440,146799383,54,1,12,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146720408,182,1,32,False,5,top,1,0,0,1.0,0.0,0.0,3.125,0.0,0.0,0.03125,0.0,0.0,0.96875
1273440,146444303,262,0,46,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146362589,275,0,50,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,137176763,264,1,44,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146262809,604,0,105,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273440,146256727,331,0,57,True,5,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
